measureDevice,measurePt,yPos,yVelo,direction,yAccel,yJerk,index1_disp_peak,index2_disp_peak_moment,index3_disp_interval,index4_velo_peak,index5_velo_peak_moment,index6_velo_rising_time,index7_accel_peak,index8_accel_peak_moment,index9_accel_interval,useless
IDS,2,0,5000,1,3,40,-0.0920980429005738,0,2.44281874199064,5212.57533008012,0.2543,0.183300000000001,1.44618148689925,4.88645,0.226058080332247,37
IDS,2,0,30000,1,3,40,-0.0640266887333401,9.0923,0.587288223698169,30564.9512257366,0.587399999999999,0.44575,2.77558309215821,1.1746,0.595749963114026,38
IDS,2,-1500,5000,1,3,40,-0.181275267732114,12.2599666666667,2.44320540963561,5050.99972840484,0.2545,0.183349999999997,1.44611863521882,4.8864,0.210213625809461,39
IDS,2,-1500,30000,1,3,40,-0.157130482279399,9.0930333333333,0.587304223870483,30565.7172168203,0.587299999999999,0.445700000000002,2.73560034148487,1.1746,1.71218659699337,40
IDS,2,-3000,5000,1,3,40,-0.262677176881728,12.2599,9.55062069210953,5050.62569612438,0.254599999999996,0.183499999999999,1.44450961794738,4.8864,0.210422864205545,41
IDS,2,-3000,30000,1,3,40,-0.246639984332281,9.0928,0.587303383121575,30564.5423624317,0.587549999999993,0.44619999999999,2.73561033675717,1.1749,1.69994708933342,42
IDS,2,0,5000,1,3,80,-0.099234109866823,0,2.4337662565389,5220.42300757909,0.21135,0.151750000000001,1.75372514023859,4.8684,0.187875214706641,43
IDS,2,0,30000,1,3,80,-0.063890022959517,9.0607,0.585742808171936,30343.9407677354,0.516950000000005,0.407000000000004,2.78716946970706,1.17145,0.51652262397034,44
IDS,2,-1500,5000,1,3,80,-0.194307652324369,12.2154333333333,2.43420579478016,5064.10436372895,0.211599999999997,0.151799999999998,1.75363749266275,4.8684,0.174394107870336,45
IDS,2,-1500,30000,1,3,80,-0.157442231620204,9.0604666666667,0.585758548819818,30345.6324163712,0.516850000000002,0.407,2.79206924399705,1.1715,0.461420061114304,46
IDS,2,-3000,5000,1,3,80,-0.278661069917841,12.2152666666667,9.51949449923662,5064.24164513524,0.211749999999999,0.152000000000001,1.75034129880557,4.8684,0.174603727249985,47
IDS,2,-3000,30000,1,3,80,-0.246641222292207,9.06080000000001,0.585773124459889,30345.8616012999,0.517099999999999,0.407499999999999,2.79131090534187,1.17160000000001,0.481143022610805,48
IDS,2,0,5000,1,3,140,-0.0803487472758964,0,2.43273660851127,5220.83482785172,0.201650000000002,0.14465,1.83449580429475,4.86615,0.17962276655936,49
IDS,2,0,30000,1,3,140,-0.065055788504651,9.0579,0.585563834435785,30309.5262568313,0.501849999999998,0.39935,2.79007745156483,1.17115,0.501644613287868,50
IDS,2,-1500,5000,1,3,140,-0.173735222100049,12.2078333333333,2.43307799394254,5066.68733890114,0.201850000000004,0.1447,1.83497745110471,4.86615000000001,0.16632769865736,51
IDS,2,-1500,30000,1,3,140,-0.160035782623936,9.0574,0.585583859194003,30310.5819308645,0.501749999999998,0.399349999999998,2.80202455218573,1.1711,0.446441422879616,52
IDS,2,-3000,5000,1,3,140,-0.2643598765153,12.2083333333333,9.51528527876453,5066.57426472645,0.201899999999995,0.144899999999996,1.83184241442594,4.86615,0.166597691323114,53
IDS,2,-3000,30000,1,3,140,-0.244731906280625,9.05686666666669,0.585583198777158,30311.7320876955,0.501799999999996,0.399700000000003,2.80129182603785,1.17115,0.470422450333357,54
IDS,2,0,5000,0,1,40,0.0147010953424477,0,2.23497529947828,5217.30361825228,0.436799999999998,0.317899999999999,-0.801586918747221,4.9866,0.436687557947652,1
IDS,2,0,30000,0,1,40,0.0130120399058154,8.7608,0.943224324741188,23339.5500309931,0.943199999999997,0.809800000000001,-0.958972823271503,1.6953,0.916900828127811,2
IDS,2,-1500,5000,0,1,40,-0.0744034146105908,15.2941333333333,2.23493992598185,5218.66154277476,0.436900000000001,0.317900000000002,-0.801333611536077,4.98649999999999,0.436986666539923,3
IDS,2,-1500,30000,0,1,40,-0.0721966803470574,8.7607333333334,0.943235871036627,23338.2455310865,0.943299999999997,0.809799999999996,-0.958931815835891,1.6953,0.930402353618208,4
IDS,2,-3000,5000,0,1,40,-0.157443872150604,15.2945333333333,2.23495941336096,5217.66348002575,0.437000000000005,0.318000000000005,-0.801343129036281,4.98660000000001,0.436931873540651,5
IDS,2,-3000,30000,0,1,40,-0.155504766864169,7.81605,0.943251247696502,25629.7745255928,0.943249999999999,0.809750000000001,-0.958852567212548,1.88745,0.855348409656244,6
IDS,2,0,5000,0,1,80,0.0172389352236359,0,2.23466814610665,5212.77580653244,0.426700000000004,0.310899999999997,-0.816282543188259,4.98580000000001,0.426505170069625,7
IDS,2,0,30000,0,1,80,0.0129592573808967,8.7605666666666,0.943002152921177,23437.6852571502,0.943000000000005,0.811399999999999,-0.959974251403502,1.68966666666667,0.917384887256052,8
IDS,2,-1500,5000,0,1,80,-0.0774654417683299,15.2854333333334,2.23462462163843,5212.66860274397,0.4268,0.310900000000004,-0.815979438516961,4.9859,0.426839357822793,9
IDS,2,-1500,30000,0,1,80,-0.072857987846722,8.7597,0.942995465881808,23439.1742035222,0.942999999999998,0.811399999999992,-0.960029144381089,1.68956666666666,0.926124282373475,10
IDS,2,-3000,5000,0,1,80,-0.16193391584496,15.2884666666666,2.23466311779157,5213.28660000449,0.426950000000005,0.310950000000005,-0.815897833837707,4.9858,0.426908409078031,11
IDS,2,-3000,30000,0,1,80,-0.157922970482105,7.81376666666669,0.942995164700342,25696.2179862174,0.942899999999995,0.811299999999996,-0.959897256267411,1.88635,0.853206784073706,12
IDS,2,0,5000,0,1,140,0.0183237786032636,0,2.23464691856202,5212.86759052755,0.423900000000002,0.308866666666668,-0.820302932531839,4.9858,0.42374071126869,13
IDS,2,0,30000,0,1,140,0.012652567760419,8.7603,0.942976975954037,23458.6155876731,0.942900000000002,0.811799999999998,-0.960109130167633,1.6883,0.917113153870237,14
IDS,2,-1500,5000,0,1,140,-0.0782293926999955,15.2842666666667,2.23458167858737,5207.0076001591,0.424149999999997,0.309200000000001,-0.820107550686206,4.98569999999999,0.423900711930365,15
IDS,2,-1500,30000,0,1,140,-0.0724649745980817,8.7594666666667,0.942966815486824,23459.9082009653,0.942999999999998,0.811799999999998,-0.96018303909844,1.68813333333333,0.925430908484465,16
IDS,2,-3000,5000,0,1,140,-0.163216470374664,15.2874666666666,2.23463166217836,5210.86881146984,0.424200000000003,0.309049999999999,-0.81990450588229,4.98580000000001,0.424264286389906,17
IDS,2,-3000,30000,0,1,140,-0.159438107938286,7.81371666666671,0.942951596375409,25716.2710654673,0.942900000000002,0.811749999999996,-0.960051299279523,1.88615,0.852660998831041,18
IDS,2,0,5000,0,2,40,0.0327206199322924,0,2.15495541236032,5263.01201253476,0.3065,0.220799999999999,-1.20001100969121,4.9003,0.306257653725098,19
IDS,2,0,30000,0,2,40,0.0306433425816708,7.6151666666666,0.678490869671172,30345.089368788,0.6784,0.5626,-1.87188992406305,1.26843333333333,0.618305468866749,20
IDS,2,-1500,5000,0,2,40,-0.0569116995712496,14.3887666666667,2.15489911175382,5260.56223438764,0.306549999999998,0.220800000000004,-1.19976989029449,4.9005,0.306506327190865,21
IDS,2,-1500,30000,0,2,40,-0.0558056081081304,7.615,0.678467605367115,30343.9099273228,0.6785,0.562700000000003,-1.87188651383387,1.26863333333333,0.636576266855135,22
IDS,2,-3000,5000,0,2,40,-0.140700306787191,14.3893,2.15489958494963,5256.20847968286,0.306599999999996,0.220649999999999,-1.19943036697053,4.90040000000001,0.306458472896832,23
IDS,2,-3000,30000,0,2,40,-0.142808359060155,6.93565,0.678446184964358,30331.1721017176,0.6785,0.562749999999994,-1.87587600790796,1.3682,0.609695213839288,24
IDS,2,0,5000,0,2,80,0.0608443757427786,0,2.15261810092918,5258.8368694812,0.278799999999999,0.200800000000001,-1.31179223697241,4.895,0.278440546169115,25
IDS,2,0,30000,0,2,80,0.0308709951246084,7.6066,0.678013317605776,30453.0899990204,0.678000000000001,0.563000000000001,-1.86697519808255,1.36403333333333,0.616340476827828,26
IDS,2,-1500,5000,0,2,80,-0.0268780411065563,14.3682,2.15255188036264,5258.16484756433,0.278750000000002,0.200849999999999,-1.31194339169052,4.89490000000001,0.278717112744221,27
IDS,2,-1500,30000,0,2,80,-0.053175339814364,7.6068,0.677990383293988,30453.0041074887,0.677999999999997,0.562999999999995,-1.86678453135715,1.36483333333333,0.633101769325684,28
IDS,2,-3000,5000,0,2,80,-0.117845964824634,14.3675333333334,2.1524882804873,5258.44701962078,0.278850000000002,0.201000000000001,-1.31132745608138,4.89489999999999,0.278554525847497,29
IDS,2,-3000,30000,0,2,80,-0.141058436880485,6.9288833333333,0.677993200035374,30401.1989664042,0.677999999999997,0.563049999999997,-1.86904757897416,1.3721,0.607106649236267,30
IDS,2,0,5000,0,2,140,0.0708822956447983,0,2.15233420803072,5255.32022958181,0.269900000000002,0.194599999999999,-1.34989352769021,4.8943,0.269546864599651,31
IDS,2,0,30000,0,2,140,0.0306613963374127,7.6056333333333,0.677956591841378,30471.2093343273,0.677900000000001,0.563100000000002,-1.86503715049796,1.36063333333333,0.615745855377328,32
IDS,2,-1500,5000,0,2,140,-0.0145037283760606,14.3647333333333,2.15229156319942,5254.66054038326,0.270000000000003,0.194600000000008,-1.34961918055331,4.8943,0.269891775346014,33
IDS,2,-1500,30000,0,2,140,-0.0527297779667606,7.6061,0.677930714281177,30472.4051111234,0.678000000000001,0.563099999999999,-1.86467406320473,1.36123333333334,0.631956251651987,34
IDS,2,-3000,5000,0,2,140,-0.106630434853438,14.3638333333334,2.15220824589361,5255.23848040768,0.270099999999999,0.194749999999992,-1.34902903303961,4.8943,0.269830821510336,35
IDS,2,-3000,30000,0,2,140,-0.139059077261891,6.9283833333333,0.677938759788717,30410.5111587001,0.677900000000008,0.563100000000006,-1.86591088898422,1.36635,0.606462995979101,36
IDS,2,0,5000,0,3,40,0.0751130996030114,0,2.13431611094726,5248.9244647011,0.2545,0.183400000000001,-1.44657073650132,4.8865,0.2542179806279,37
IDS,2,0,30000,0,3,40,0.0475918746487558,7.2368,0.587384205680766,30563.9315976097,0.587250000000001,0.445650000000004,-2.78986579054534,1.16873333333333,0.492815803593616,38
IDS,2,-1500,5000,0,3,40,-0.0139084341646291,14.1154,2.13438698656994,5247.81646346036,0.254550000000002,0.183400000000002,-1.44639509501865,4.8864,0.254406710820163,39
IDS,2,-1500,30000,0,3,40,-0.0380231431233824,7.2369,0.587366231709074,30565.5443497522,0.587250000000001,0.445800000000006,-2.78975678319433,1.1689,0.522180090700063,40
IDS,2,-3000,5000,0,3,40,-0.107101803062506,14.1158666666667,2.13447039168882,5249.25515094425,0.2546,0.183599999999998,-1.4451395853329,4.8865,0.254374110163656,41
IDS,2,-3000,30000,0,3,40,-0.125849124965271,6.6500333333333,0.587297480976041,30493.735444474,0.587450000000004,0.446449999999999,-2.79383089374685,1.1667,0.522236602025008,42
IDS,2,0,5000,0,3,80,0.0808442362947632,0,2.12622011772574,5259.00544834355,0.211600000000001,0.151800000000002,-1.7541055426017,4.8685,0.211240701389717,43
IDS,2,0,30000,0,3,80,0.0461182266192803,7.2124333333333,0.585791502856393,30344.6550082619,0.5168,0.406800000000004,-2.80550060065245,1.1745,0.453503688446203,44
IDS,2,-1500,5000,0,3,80,-0.00188277267314637,14.0635333333334,2.1261330170118,5257.29224346864,0.211649999999999,0.15185,-1.75420431587029,4.8685,0.211466126751677,45
IDS,2,-1500,30000,0,3,80,-0.0388919698605908,7.2121,0.585774531753458,30345.2369073322,0.5169,0.406999999999997,-2.80627580906428,1.17456666666667,0.47169589697468,46
IDS,2,-3000,5000,0,3,80,-0.0910234020085833,14.0637,2.12606922117507,5259.27552551254,0.2117,0.152049999999999,-1.75171310961912,4.86839999999999,0.211514628594554,47
IDS,2,-3000,30000,0,3,80,-0.126783181929341,6.6265333333333,0.585765052642174,30340.8725249665,0.516949999999998,0.407299999999996,-2.81281431413575,1.1765,0.458153120167455,48
IDS,2,0,5000,0,3,140,0.0617427374166999,0,2.12524567014233,5257.06241596987,0.202000000000003,0.144800000000002,-1.83558557063928,4.866,0.201425822751304,49
IDS,2,0,30000,0,3,140,0.0500815199257261,7.2108666666667,0.585594780591746,30310.1175917212,0.501800000000003,0.399300000000004,-2.80551089728408,1.175,0.443267528933268,50
IDS,2,-1500,5000,0,3,140,-0.0237477455302724,14.0551333333333,2.12516060393512,5256.19085468318,0.20185,0.144649999999999,-1.83559087834812,4.8661,0.201775089624061,51
IDS,2,-1500,30000,0,3,140,-0.0365939353550099,7.2099333333334,0.585577786020319,30311.7865798042,0.501800000000003,0.3993,-2.80651628410676,1.1754,0.460562953674286,52
IDS,2,-3000,5000,0,3,140,-0.109059497046928,14.0559333333333,2.12513598482805,5258.57786006004,0.202000000000002,0.144950000000005,-1.83352838317728,4.8661,0.201659932208184,53
IDS,2,-3000,30000,0,3,140,-0.126903475340896,6.62360000000001,0.585571252392178,30314.7649212232,0.501800000000003,0.399550000000005,-2.81220106967221,1.17825,0.44560159823844,54
